modfiscais,area,inscricao,Name,area_ha,other_name,population,land_tenur,cd_setor,nm_rgi,etnia_nome,TI,cod_imovel,mod_fiscal,num_area,codigo_imo,nome_area,fase_ti,modalidade,undadm_nom,undadm_sig,N_familias,fonte,atingida,reestudo_t,cr,Cod_ibge,Label_N,rotulo,abrv,NOM_BIOMA,nm_uveg,nm_uantr,nm_contat,veg_pretet,nm_pretet,nm_sec1,nm_sec2,leg_sup,legenda_1,legenda_2,legenda,nome_port,SPRAREA,SPRPERIMET,SPRCLASSE,teste_AREA,area_hec,dist_buf,tipo_area,Shape_Leng,_mean,cob23_ha,cob23_pc,uso23_ha,uso23_pc,agrosil_ha,agrosil_pc,aggp_ha,aggp_pc,agfam_ha,agfam_pc,silv_ha,silv_pc,urb_ha,urb_pc,reg8523_ha,reg8523_pc,deg8523_ha,deg8523_pc,sum_area,max_area,std_area,sum_length,mean_frac,np,ed,lpi,tc_edge,desl_area,desl_count,desl_pc,ada_area,ada_pc,pz,Shape_Le_1,parea_med,p_deg,p_reg,p_agro,p_urb,p_ivps,p_cob,p_deslct,p_deslpc,p_adapc,p_parea,imp_amb,imp_amb_n,Shape_Le_2,Shape_Area,cob_pc,p_lpi,p_ed,p_frac,cap_adap,ca_norm,source,total_area_px,forest_1985_px,forest_2023_px,human_1985_px,human_2023_px,regenerated_px,degenerated_px,regeneration_%,degeneration_%,net_forest_change,net_change_%,forest_cover_1985_%,forest_cover_2023_%
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.6195879689,3000.0,TI,528.288176038,1.71359650712,0.0,0.0,1.71,105.582409405,1.71,100.0,0.72,44.4557513285,0.99,61.1266580766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.376993995,143.376993995,0.0,2.67297853767,0.00013371885,0,1.65040651635,0.88526833212,2.67297853767,0.0,0,0.0,0.0,0.0,0.88526833212,528.288176038,143.376993995,0.0,0.0,0.15,0.0,0.00718488131,0.0,0.0,0.0,0.0,1.257e-08,0.56318486874,0.82261602053,528.288176038,16195.879689,0.0,0.00296931836,0.00321445629,3.182583e-05,0.00621560048,0.00992202433,,35,1,1,32,32,0,0,0.0,0.0,0,0.0,2.857142857142857,2.857142857142857
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,5.45944288201,3000.0,TI,994.884418069,1.75320511231,3.24,59.3467148576,2.61,47.8070758575,2.61,47.8070758575,0.0,0.0,1.98,36.2674368574,0.63,11.5396390001,0.0,0.0,0.63,11.5396390001,0.9,16.4851985716,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,994.884418069,0.0,0.00412129964,0.00202746749,0.07171061379,0.0,0.00825773072,0.19572346553,0.0,0.0,0.0,0.0,0.29233871112,0.40818810228,994.884418069,54594.4288201,52.1929241425,0.0,0.0,0.0,0.0,0.0,,104,47,42,44,49,9,14,20.454545454545457,29.78723404255319,-5,-10.638297872340425,45.19230769230769,40.38461538461539
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,10.0451625507,3000.0,TI,1429.6662492,2.49702834529,1.8,17.9190728962,9.81,97.6589472842,1.98,19.7109801858,0.0,0.0,1.98,19.7109801858,0.0,0.0,7.83,77.9479670984,0.45,4.47976822405,8.19,81.5317816776,10894.1748667,6226.17505909,3227.60892627,655.233756547,0.79994333569,0,65.22878582,6.19818248601,655.233756547,0.0,0,0.0,0.0,0.0,10.8451951989,1429.6662492,3871.70731526,0.02038294542,0.000787077,0.02956647028,0.16602916992,0.02840512832,0.00877894768,0.0,0.0,0.0,3.3942e-07,0.64081734983,0.94140326052,1429.6662492,100451.625507,2.3410527158,0.02078960288,0.12704450622,0.19039093292,0.33822504203,0.53991196956,,294,148,31,19,136,5,122,26.31578947368421,82.43243243243244,-117,-79.05405405405406,50.34013605442177,10.54421768707483
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,95.9964140658,3000.0,TI,4526.88662189,2.342914622,47.43,49.4080955644,64.26,66.9400004421,1.71,1.78131653837,0.0,0.0,0.0,0.0,0.0,0.0,62.55,65.1586839037,13.68,14.250532307,21.15,22.0320729746,386583.648503,385805.696041,111297.274411,6025.86360582,1.06038119699,0,62.7717573043,40.1895945589,6025.86360582,0.0,0,0.0,17598.4948938,1.83324502952,40.2706343008,4526.88662189,363058.320663,0.00550801824,0.00250376039,0.00267197481,0.13878799672,0.02423076226,0.12397499834,0.0,0.0,0.00106415742,3.182858e-05,0.45175232214,0.65211052502,4526.88662189,959964.140658,33.0599995579,0.13480172821,0.12225901205,0.25237658262,0.50943732288,0.81321982167,,2146,730,644,627,713,162,248,25.837320574162682,33.97260273972603,-86,-11.78082191780822,34.01677539608574,30.00931966449208
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,30.5929191497,3000.0,TI,2306.64606358,1.84993541241,22.23,72.6638732683,10.44,34.1255437211,10.44,34.1255437211,0.0,0.0,10.44,34.1255437211,0.0,0.0,0.0,0.0,6.93,22.6523005735,0.81,2.6476714956,195974.951776,191742.327801,33663.9693298,3917.23341052,0.37431499043,0,128.043793119,62.6753945457,3917.23341052,0.0,0,0.0,0.0,0.0,64.0589251446,2306.64606358,187658.567483,0.00066191787,0.00397991679,0.05118831558,0.0,0.01087779384,0.24702921105,0.0,0.0,0.0,1.645164e-05,0.21770244781,0.29398544383,2306.64606358,305929.191497,65.8744562789,0.21022236213,0.24938775523,0.08908903551,0.54869915286,0.875893868,,728,221,291,236,166,77,7,32.6271186440678,3.167420814479638,70,31.674208144796378,30.357142857142854,39.972527472527474
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,11.8818278425,3000.0,TI,1464.29361352,1.7495614353,6.66,56.0519819701,7.02,59.0818188334,6.39,53.7796043227,0.99,8.33205137394,5.4,45.4475529488,0.0,0.0,0.63,5.30221451069,2.43,20.4513988269,0.9,7.57459215813,57734.0863035,57734.0863035,0.0,903.525508103,0.27024116383,0,76.0426358703,48.5902397079,903.525508103,0.0,0,0.0,0.0,0.0,48.5902397079,1464.29361352,57734.0863035,0.00189364804,0.00359322734,0.08066940648,0.01129371691,0.0081590371,0.15344317937,0.0,0.0,0.0,5.06143e-06,0.35097434039,0.49790782356,1464.29361352,118818.278425,40.9181811666,0.16297871026,0.14810637673,0.06431888985,0.37540397684,0.59926106978,,289,48,83,141,106,43,8,30.49645390070922,16.666666666666664,35,72.91666666666666,16.608996539792386,28.719723183391004
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,76.6199059386,3000.0,TI,4300.76703706,2.54281587791,39.6,51.6836969648,48.51,63.3125287818,3.87,5.05090674883,0.0,0.0,3.87,5.05090674883,0.0,0.0,44.64,58.261622033,4.05,5.28583264412,19.35,25.2545337442,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4300.76703706,0.0,0.00631363344,0.00092869923,0.00757636012,0.12409725493,0.02964534183,0.13757801707,0.0,0.0,0.0,0.0,0.43512587402,0.62667001538,4300.76703706,766199.059386,36.6874712182,0.0,0.0,0.0,0.0,0.0,,2268,118,25,989,1082,23,116,2.3255813953488373,98.30508474576271,-93,-78.8135593220339,5.2028218694885355,1.1022927689594355
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,12.7636666927,3000.0,TI,1738.6168232,2.66666674614,0.0,0.0,14.85,116.345877384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,100.0,0.0,0.0,5.58,43.7178448352,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1738.6168232,0.0,0.01092946121,0.0,0.0,0.213,0.033,0.0,0.0,0.0,0.0,0.0,0.66292946121,0.97523750934,1738.6168232,127636.666927,0.0,0.0,0.0,0.0,0.0,0.0,,456,95,0,113,208,0,95,0.0,100.0,-95,-100.0,20.833333333333336,0.0
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,4.57718182152,3000.0,TI,908.785865862,1.82500004768,0.0,0.0,5.22,114.043972985,0.18,3.93255079258,0.18,3.93255079258,0.0,0.0,0.0,0.0,5.04,100.0,0.0,0.0,2.07,45.2243341147,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,908.785865862,0.0,0.01130608353,0.0,0.00589882619,0.213,0.01020238779,0.0,0.0,0.0,0.0,0.0,0.64640729751,0.94995656769,908.785865862,45771.8182152,0.0,0.0,0.0,0.0,0.0,0.0,,135,36,3,47,80,0,33,0.0,91.66666666666666,-33,-91.66666666666666,26.666666666666668,2.2222222222222223
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.47409378728,3000.0,TI,307.423855865,2.32500004768,0.0,0.0,0.63,132.8850993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,307.423855865,0.0,0.0,0.0,0.0,0.213,0.02374552325,0.0,0.0,0.0,0.0,0.0,0.64274552325,0.9443536029,307.423855865,4740.93787282,0.0,0.0,0.0,0.0,0.0,0.0,,25,0,0,15,15,0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,8.31936444787,3000.0,TI,1874.89550118,1.66354167461,6.75,81.1360055482,3.33,40.0270960705,3.33,40.0270960705,0.0,0.0,2.88,34.6180290339,0.45,5.40906703655,0.0,0.0,0.18,2.16362681462,3.33,40.0270960705,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1874.89550118,0.0,0.01000677402,0.0003801404,0.06004064411,0.0,0.00582908256,0.22489838974,0.0,0.0,0.0,0.0,0.25659797054,0.35350037532,1874.89550118,83193.6444787,59.9729039295,0.0,0.0,0.0,0.0,0.0,,496,145,98,10,57,10,57,100.0,39.310344827586206,-47,-32.41379310344827,29.233870967741936,19.758064516129032
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,9.66294226155,3000.0,TI,1426.5882931,2.55201609673,0.63,6.51975333131,10.17,105.247446634,0.54,5.58835999827,0.0,0.0,0.0,0.0,0.0,0.0,9.63,99.6590866357,1.44,14.9022933287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1439.36974816,0.0,0.0,0.00261827214,0.00838254,0.21227385453,0.02989454145,0.0,0.0,0.0,0.0,0.0,0.65393266384,0.96147130332,1439.36974816,96010.9452491,0.0,0.0,0.0,0.0,0.0,0.0,,320,9,12,152,149,9,6,5.921052631578947,66.66666666666666,3,33.33333333333333,2.8125,3.75
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,594.142186893,4125.64175248,TI,11618.5578594,2.18692830042,276.84,46.5949070958,401.49,67.5747336003,243.36,40.9598923235,120.06,20.2072841566,73.26,12.3303817867,44.64,7.51335302976,158.13,26.6148412768,64.17,10.8004449803,148.41,24.9788692461,162654.164833,56473.4490023,9004.083499,7182.59956542,0.04935027917,0,12.0890246878,0.95050394078,7182.59956542,0.0,0,0.0,0.0,0.0,2.73763029156,11618.5578594,1767.95340832,0.00624471731,0.00189759412,0.06143983849,0.05668961192,0.02000567449,0.121594749,0.0,0.0,0.0,1.5499e-07,0.4268873441,0.61406405178,11618.5578594,5941421.86893,32.4252663997,0.00318812805,0.02354549687,0.01174563906,0.03847926398,0.06142482851,,14672,4822,3311,3235,4746,567,2078,17.527047913446676,43.094151804230606,-1511,-31.335545416839484,32.86532170119956,22.566793893129773
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.22009622526,3000.0,TI,190.033916181,2.05833339691,0.0,0.0,0.36,163.56482242,0.36,100.0,0.0,0.0,0.36,163.56482242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.846540783,105.846540783,0.0,9.75704457487,0.06194840789,0,44.3308128672,4.80910295744,9.75704457487,0.0,0,0.0,0.0,0.0,4.80910295744,190.033916181,105.846540783,0.0,0.0,0.15,0.0,0.0165225181,0.0,0.0,0.0,0.0,9.28e-09,0.57252250882,0.8369037578,190.033916181,2200.96225262,0.0,0.01613042871,0.08634203688,0.01474406329,0.11721652888,0.18711390084,,12,0,0,9,9,0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,31.8427243386,3000.0,TI,2413.05902098,1.66203698141,13.77,43.2437873518,22.68,71.2250615206,4.5,14.1319566509,0.0,0.0,3.69,11.5882044537,0.0,0.0,18.18,57.0931048697,2.52,7.91389572451,8.19,25.7201611047,121316.763983,114210.017118,35570.0514828,2588.3458891,0.18624872242,0,81.2853145859,35.8669110238,2588.3458891,0.0,0,0.0,0.0,0.0,38.0987385279,2413.05902098,107935.896134,0.00643004028,0.00139043919,0.02119793498,0.12160831337,0.00578832603,0.1079060193,0.0,0.0,0.0,9.46252e-06,0.45171869365,0.65205906929,2413.05902098,318427.246334,28.7749384794,0.12030282079,0.15831741347,0.04432822481,0.32294845906,0.51552580954,,744,282,184,195,293,33,131,16.923076923076923,46.45390070921986,-98,-34.751773049645394,37.903225806451616,24.731182795698924
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,5.97476379688,3000.0,TI,1021.05768548,2.18848682077,2.07,34.6457210757,4.77,79.835792044,1.17,19.5823640863,0.0,0.0,1.17,19.5823640863,0.0,0.0,3.6,60.2534279578,0.0,0.0,3.33,55.7344208609,18405.3761576,12235.6937829,4944.36357433,548.626042246,0.15696470477,0,91.8238880896,20.4789581627,548.626042246,0.0,0,0.0,0.0,0.0,30.8051946208,1021.05768548,9421.33491581,0.01393360522,0.0,0.02937354613,0.12833980155,0.020047889,0.07561577983,0.0,0.0,0.0,8.2595e-07,0.52207823611,0.75971781907,1021.05768548,59747.6379688,20.1642079559,0.06868939542,0.1788431346,0.03735846684,0.28489099685,0.45477430735,,140,29,15,75,89,0,14,0.0,48.275862068965516,-14,-48.275862068965516,20.714285714285715,10.714285714285714
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,10.3205908899,3000.0,TI,1369.43576736,1.7563282834,7.92,76.7397921736,4.05,39.2419391797,4.05,39.2419391797,0.0,0.0,2.07,20.0569911363,1.98,19.1849480434,0.0,0.0,0.0,0.0,4.05,39.2419391797,68991.3406442,68211.5961783,10080.6992208,1665.1168607,0.20272487773,0,161.339295246,66.0927236685,1665.1168607,0.0,0,0.0,0.0,0.0,66.8482467526,1369.43576736,67449.4775065,0.00981048479,0.0,0.05886290877,0.0,0.00834232578,0.22784272808,0.0,0.0,0.0,5.91316e-06,0.25516707811,0.35131093399,1369.43576736,103205.908899,60.7580608203,0.22168457957,0.31423658805,0.04824964079,0.58417080841,0.93251762151,,247,154,104,15,65,3,53,20.0,34.41558441558442,-50,-32.467532467532465,62.34817813765182,42.10526315789473
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.73922824755,3000.0,TI,344.604594548,2.59166669846,0.0,0.0,0.99,133.923453721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,344.604594548,0.0,0.0,0.0,0.0,0.213,0.03096852839,0.0,0.0,0.0,0.0,0.0,0.64996852839,0.95540568874,344.604594548,7392.28247545,0.0,0.0,0.0,0.0,0.0,0.0,,20,0,0,19,19,0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,662.811896745,4357.54083713,TI,12249.7180781,2.02269347854,486.36,73.3782846066,160.92,24.2783813613,141.3,21.318265513,3.51,0.52956200956,71.82,10.8356534264,47.97,7.23734746398,19.62,2.96011584831,158.31,23.8846044824,140.67,21.2232159216,53901.6131506,34456.5579774,3337.84417941,2087.3700449,0.00812468914,0,3.14926459613,0.51985424629,2087.3700449,0.0,0,0.0,1712487.95794,25.8367111784,0.81322639646,12249.7180781,312.153958961,0.00530580398,0.00419642756,0.03197739827,0.00630504676,0.01555716562,0.28395606989,0.0,0.0,0.01499762857,2.737e-08,0.19199051837,0.25464303082,12249.7180781,6628118.98201,75.7216186387,0.00174366653,0.00613374541,0.0019337209,0.00981113284,0.01566160809,,17160,7176,5682,1806,3300,282,1776,15.614617940199334,24.74916387959866,-1494,-20.819397993311036,41.81818181818181,33.11188811188811
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,12.2507419672,3000.0,TI,2131.31430752,1.75192310871,6.39,52.1601060336,7.65,62.4451973642,6.3,51.4254566529,0.0,0.0,4.5,36.7324690378,1.8,14.6929876151,1.35,11.0197407113,0.63,5.14254566529,0.18,1.46929876151,54606.1767544,54606.1767544,0.0,1291.30212374,0.86779190138,0,105.406033952,44.5737710421,1291.30212374,0.0,0,0.0,0.0,0.0,44.5737710421,2131.31430752,54606.1767544,0.00036732469,0.00090352429,0.07713818498,0.02347204772,0.00822300603,0.14083050988,0.0,0.0,0.0,4.78721e-06,0.37346174202,0.5323163126,2131.31430752,122507.419672,37.5548026358,0.14950689191,0.20529674695,0.20653926637,0.56134290522,0.89607721456,,494,78,91,125,112,13,0,10.4,0.0,13,16.666666666666664,15.789473684210526,18.421052631578945
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,335.520497085,3100.31517939,TI,10024.30747,2.14061205873,78.48,23.390523286,280.53,83.6103911496,280.53,83.6103911496,137.34,40.9334157505,142.11,42.355087464,0.18,0.05364798919,0.0,0.0,73.62,21.9420275779,145.98,43.5085192315,680584.661254,590214.351358,197861.702806,13865.951362,1.04112451078,0,41.326689375,17.5910073002,13865.951362,0.0,0,0.0,0.0,0.0,20.2844436381,10024.30747,516140.526286,0.01087712981,0.00385512473,0.12541558672,0.0,0.01875114023,0.06146103319,0.0,0.0,0.0,4.524898e-05,0.49568244986,0.71932902108,10024.30747,3355204.97085,16.3896088504,0.05900278943,0.08049097924,0.24779338492,0.3872871536,0.61823030202,,10395,2190,1109,2448,3529,743,1824,30.35130718954248,83.28767123287672,-1081,-49.36073059360731,21.06782106782107,10.668590668590669
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,31.0339452655,3000.0,TI,2644.17281601,2.0225552658,15.21,49.0108488298,20.07,64.6711200535,20.07,64.6711200535,0.0,0.0,5.22,16.8202913144,14.85,47.8508287392,0.0,0.0,0.45,1.45002511331,18.9,60.9010547589,6898.19802451,2694.89576306,495.336762013,651.569584726,0.05364001844,0,20.995383576,0.86837034093,651.569584726,0.0,0,0.0,0.0,0.0,2.2227911938,2644.17281601,98.7183916909,0.01522526369,0.0002547635,0.09700668008,0.0,0.01555342195,0.1324832998,0.0,0.0,0.0,8.65e-09,0.40104729377,0.57452559807,2644.17281601,310339.452655,35.3288799465,0.00291264005,0.04089219362,0.01276662071,0.05657145438,0.09030557043,,888,424,166,46,304,4,262,8.695652173913043,61.79245283018868,-258,-60.84905660377359,47.74774774774775,18.693693693693696
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,182.791163619,3000.0,TI,5679.13765362,1.90881595756,157.14,85.9669564375,52.65,28.803361693,52.65,28.803361693,8.28,4.52975944573,23.31,12.7522575701,21.06,11.5213446772,0.0,0.0,16.2,8.86257282861,22.05,12.0629463501,3928.72346851,1571.48997071,89.5250649705,456.662132,0.00402733152,0,2.49827247093,0.08597187849,456.662132,12424.7903339,2,0.6797259828,0.0,0.0,0.21492961644,5679.13765362,4.06118706782,0.00301573659,0.00155711789,0.04320504254,0.0,0.01247264823,0.26698739365,0.00020034542,0.02790680208,0.0,3.6e-10,0.22425606297,0.3040132807,5679.13765362,1827911.63619,71.196638307,0.00028836215,0.00486582401,0.00095852715,0.00611271331,0.00975778453,,3888,1627,1483,906,1050,88,232,9.713024282560706,14.259373079287032,-144,-8.850645359557467,41.84670781893004,38.14300411522634
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,86.1513958292,3000.0,TI,3925.75055558,1.99052513059,56.25,65.2920355597,42.3,49.0996107409,42.3,49.0996107409,6.12,7.1037734689,19.89,23.0872637739,15.84,18.3862372136,0.0,0.0,0.0,0.0,42.3,49.0996107409,3773.41191715,1575.98354134,113.858922405,478.951266905,0.0103999713,0,5.55941389336,0.18293186386,478.951266905,0.0,0,0.0,0.0,0.0,0.43799776902,3925.75055558,8.36398767059,0.01227490269,0.0,0.07364941611,0.0,0.01468584503,0.19087645972,0.0,0.0,0.0,7.3e-10,0.31573370337,0.44398531653,3925.75055558,861513.958292,50.9003892591,0.00061358,0.01082793408,0.00247525062,0.0139167647,0.02221546871,,2116,1226,648,0,578,0,578,0.0,47.14518760195758,-578,-47.14518760195758,57.93950850661626,30.623818525519848
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,96.2702703329,3000.0,TI,4290.51293046,1.97089423026,90.63,94.1412127406,20.25,21.0345311486,20.16,20.9410443435,0.0,0.0,11.61,12.0597978585,8.55,8.88124648496,0.09,0.0934868051,9.54,9.90960134111,15.75,16.3601908933,3898.23375079,1559.30633131,90.7677954561,507.593130609,0.00698122022,0,5.27258445264,0.16197174121,507.593130609,0.0,0,0.0,0.0,0.0,0.40492602101,4290.51293046,5.40352238307,0.00409004772,0.00174107653,0.03141156652,0.00019912689,0.01415411715,0.29612050819,0.0,0.0,0.0,4.7e-10,0.15799327309,0.20262306601,4290.51293046,962702.703329,78.9654688514,0.00054327671,0.01026928341,0.00166156898,0.0124741291,0.01991257528,,2494,550,603,815,762,315,262,38.65030674846626,47.63636363636364,53,9.636363636363637,22.052927024859663,24.17802726543705
